서비스관리번호|유효시작일시|유효종료일시|작업조직 ID|작업업체명|작업업체 ID|관리서비스조직상태코드|
7258810829|20170701011045|20170717124739|7000002024|대구남부/구미Home센터|1003002209|10|
7251412564|20170717124747|99991231235959|7000002023|대구달서Home센터|1003002208|10|
7278919604|20170717124750|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7278867192|20170717124756|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278675563|20170717124806|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278864260|20170717124813|99991231235959|7000002047|관악Home센터|1003002232|10|
7278857521|20170717124817|99991231235959|7000002036|광주남부Home센터|1003002221|10|
7278727270|20170717124822|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7265060187|20170701005946|20170717124834|7000002019|대구동부Home센터|1003002204|10|
7247150789|20170701012615|20170717124807|7000002079|충남남부Home센터(논산)|1003002264|20|
7237434362|20170701014300|20170717124814|7000002030|광주광산Home센터|1003002215|20|
7219777302|20170701014300|20170717124818|7000002029|울산중부Home센터|1003002214|20|
7265060187|20170717124834|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278675557|20170717124838|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7262086160|20170717124839|99991231235959|7000002051|동대문Home센터|1003002236|10|
7265060188|20170717124848|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278820811|20170717124851|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7278804801|20170717124852|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278748591|20170717124853|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7271866772|20170701010001|20170717124859|7000002047|관악Home센터|1003002232|20|
7262086160|20170701012306|20170717124839|7000002054|노원Home센터|1003002239|10|
7247442336|20170701014300|20170717124845|7000002030|광주광산Home센터|1003002215|20|
7265060188|20170701005946|20170717124848|7000002019|대구동부Home센터|1003002204|10|
7236933317|20170701011307|20170717124848|7000002049|은평Home센터|1003002234|20|
7247150791|20170701012615|20170717124901|7000002079|충남남부Home센터(논산)|1003002264|20|
7278820812|20170717124902|20170717124902|7000002063|성남광주Home센터|1003002248|10|
7278820812|20170717124902|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7278875129|20170717124903|99991231235959|7000002057|성북Home센터|1003002242|10|
7265060189|20170717124903|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278804802|20170717124904|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278804915|20170717124904|99991231235959|7000002058|분당판교Home센터|1003002243|10|
7278788435|20170717124907|99991231235959|7000002043|안산Home센터|1003002228|10|
7236933318|20170701011307|20170717124909|7000002049|은평Home센터|1003002234|20|
7265060189|20170701005946|20170717124903|7000002019|대구동부Home센터|1003002204|10|
7262115610|20170717124911|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278899539|20170717124920|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7247150790|20170701012615|20170717124921|7000002079|충남남부Home센터(논산)|1003002264|20|
7278675561|20170717124927|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7138881672|20170717124931|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7278333612|20170717124942|99991231235959|7000002081|세종Home센터|1003002266|10|
7148402918|20170701011307|20170717124942|7000002049|은평Home센터|1003002234|20|
7262115610|20170701011045|20170717124911|7000002025|부산중부Home센터|1003002210|10|
7247442334|20170701014300|20170717124916|7000002030|광주광산Home센터|1003002215|20|
7111422548|20170701003350|20170717124926|7000002063|성남광주Home센터|1003002248|20|
7138881672|20170701003350|20170717124931|7000002064|부천부평Home센터|1003002249|10|
7278535997|20170717124944|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7278434913|20170717124945|99991231235959|7000002033|여수Home센터|1003002218|10|
7278959194|20170717124952|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7126610101|20170717124953|99991231235959|7000002047|관악Home센터|1003002232|10|
7278434914|20170717124954|99991231235959|7000002033|여수Home센터|1003002218|10|
7278895362|20170717125003|99991231235959|1000161514|부산서부Home고객센터|1003000854|10|
7278434915|20170717125005|99991231235959|7000002033|여수Home센터|1003002218|10|
7225091198|20170701015741|20170717125013|7000002329|부천기업센터|1003002334|10|
7247048943|20170701014300|20170717124950|7000002029|울산중부Home센터|1003002214|20|
7126610101|20170220180311|20170717124953|EP05350000|강서Home고객센터|0002004689|10|
7235856994|20170701014300|20170717125002|7000002030|광주광산Home센터|1003002215|20|
7213639096|20170701011307|20170717125003|7000002049|은평Home센터|1003002234|20|
7225091198|20170717125013|99991231235959|7000002329|부천기업센터|1003002334|10|
7235856995|20170701014300|20170717125028|7000002030|광주광산Home센터|1003002215|20|
7278748592|20170717125031|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7240732246|20170717125033|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278773517|20170717125035|99991231235959|7000002028|부산동부Home센터|1003002213|10|
7278727271|20170717125036|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7278675568|20170717125051|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7262115611|20170701011045|20170717125052|7000002025|부산중부Home센터|1003002210|10|
7262115611|20170717125052|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7232963240|20170701005946|20170717125054|7000002018|대구수성Home센터|1003002203|10|
7240732246|20170701012306|20170717125033|7000002062|평택화성Home센터|1003002247|10|
7121238297|20150730010101|20170717125046|EP01500000|하나로산업개발(전국)|0002002343|20|
7232963240|20170717125054|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278774118|20170717125107|99991231235959|7000002028|부산동부Home센터|1003002213|10|
7232963242|20170717125108|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7228673181|20170701011307|20170717125109|7000002049|은평Home센터|1003002234|20|
7100558841|20170701012306|20170717125059|7000002056|구리남양주Home센터|1003002241|20|
7232963241|20170701005946|20170717125102|7000002018|대구수성Home센터|1003002203|10|
7232963241|20170717125102|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278756093|20170717125107|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7121238300|20150730010101|20170717125108|EP01500000|하나로산업개발(전국)|0002002343|20|
7232963242|20170701005946|20170717125108|7000002018|대구수성Home센터|1003002203|10|
7278866246|20170717125112|99991231235959|7000002024|대구남부/구미Home센터|1003002209|10|
7278675564|20170717125125|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278945086|20170717125125|99991231235959|7000002042|안양Home센터|1003002227|10|
7121238303|20150730010101|20170717125126|EP01500000|하나로산업개발(전국)|0002002343|20|
7278856337|20170717125127|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7278854293|20170717125130|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278856338|20170717125135|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7278951176|20170717125136|99991231235959|7000002061|서수원Home센터|1003002246|10|
7225326512|20170701011307|20170717125138|7000002048|고양Home센터|1003002233|20|
7243485274|20170701011307|20170717125128|7000002049|은평Home센터|1003002234|20|
7245639099|20170717125145|99991231235959|7000002030|광주광산Home센터|1003002215|10|
7245639100|20170717125157|99991231235959|7000002030|광주광산Home센터|1003002215|10|
7278668622|20170717125200|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278857623|20170717125200|99991231235959|7000002023|대구달서Home센터|1003002208|10|
7278675554|20170717125204|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7270189924|20170717125205|99991231235959|7000002030|광주광산Home센터|1003002215|10|
7278895363|20170717125206|99991231235959|1000161514|부산서부Home고객센터|1003000854|10|
7278821443|20170717125207|99991231235959|EP05350000|강서Home고객센터|0002004689|10|
7127700727|20150730010101|20170717125207|EP01500000|하나로산업개발(전국)|0002002343|20|
7127551322|20150730010101|20170717125144|EP01500000|하나로산업개발(전국)|0002002343|20|
7245639099|20170701014300|20170717125145|7000002030|광주광산Home센터|1003002215|10|
7245639100|20170701014300|20170717125157|7000002030|광주광산Home센터|1003002215|10|
7224769893|20170701011045|20170717125205|7000002027|경남양산Home센터|1003002212|20|
7270189924|20170701014300|20170717125205|7000002030|광주광산Home센터|1003002215|10|
7260506755|20170717125208|99991231235959|7000002046|구로영등포Home센터|1003002231|10|
7258610329|20170717125210|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7278899540|20170717125211|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7271047498|20170717125218|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7278919135|20170717125220|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7258610330|20170701003350|20170717125223|7000002064|부천부평Home센터|1003002249|10|
7260506755|20170701012306|20170717125208|7000002062|평택화성Home센터|1003002247|10|
7258610329|20170701003350|20170717125210|7000002064|부천부평Home센터|1003002249|10|
7271047498|20170701003350|20170717125218|7000002064|부천부평Home센터|1003002249|10|
7258610330|20170717125223|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7127700728|20150730010101|20170717125226|EP01500000|하나로산업개발(전국)|0002002343|20|
7103802709|20170717125227|99991231235959|7000002066|인천서구Home센터|1003002251|10|
7278919136|20170717125234|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7262086161|20170717125240|99991231235959|7000002051|동대문Home센터|1003002236|10|
7268439315|20170701010008|20170717125252|7000002072|대전서부Home센터|1003002257|20|
7240451071|20170701012306|20170717125226|7000002061|서수원Home센터|1003002246|20|
7103802709|20170701003350|20170717125227|7000002066|인천서구Home센터|1003002251|10|
7234796291|20170701003350|20170717125234|7000002063|성남광주Home센터|1003002248|20|
7274603084|20170701012306|20170717125236|7000002056|구리남양주Home센터|1003002241|20|
7262086161|20170701012306|20170717125240|7000002054|노원Home센터|1003002239|10|
7278857523|20170717125257|99991231235959|7000002036|광주남부Home센터|1003002221|10|
7278858163|20170717125258|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278841089|20170717125300|99991231235959|7000002015|경남김해Home센터|1003002200|10|
7278841090|20170717125307|99991231235959|7000002015|경남김해Home센터|1003002200|10|
7278675567|20170717125308|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278870891|20170717125315|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7278857522|20170717125318|99991231235959|7000002036|광주남부Home센터|1003002221|10|
7278870892|20170717125323|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7273888631|20170701002055|20170717125339|7000002016|경남중부Home센터|1003002201|20|
7239288610|20170701012306|20170717125303|7000002061|서수원Home센터|1003002246|20|
7221949230|20170701011307|20170717125322|7000002049|은평Home센터|1003002234|20|
7278850756|20170717125344|99991231235959|7000002068|충주제천Home센터|1003002253|10|
7278850757|20170717125353|99991231235959|7000002068|충주제천Home센터|1003002253|10|
7278858165|20170717125403|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7217407619|20170701011307|20170717125425|7000002049|은평Home센터|1003002234|20|
7278491316|20170706162108|20170717125340|7000002087|계양김포Home센터|1003002272|20|
7273413198|20170701010008|20170717125348|7000002072|대전서부Home센터|1003002257|20|
7104734249|20150730010101|20170717125353|EP01500000|하나로산업개발(전국)|0002002343|20|
7247628335|20170701011307|20170717125354|7000002049|은평Home센터|1003002234|20|
7278491315|20170706162217|20170717125402|7000002087|계양김포Home센터|1003002272|20|
7212066237|20170701012306|20170717125410|7000002061|서수원Home센터|1003002246|20|
7278675566|20170717125427|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278843264|20170717125428|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278656026|20170717125446|99991231235959|7000002022|경북동부Home센터|1003002207|10|
7278879422|20170717125501|99991231235959|7000002068|충주제천Home센터|1003002253|10|
7278447368|20170717125502|99991231235959|7000002050|성동Home센터|1003002235|10|
7249259056|20170717125503|99991231235959|7000002068|충주제천Home센터|1003002253|10|
7244883317|20170701015741|20170717125512|7000002333|강동기업센터|1003002338|10|
7273888630|20170701002055|20170717125432|7000002016|경남중부Home센터|1003002201|20|
7273406433|20170701010008|20170717125442|7000002072|대전서부Home센터|1003002257|20|
7212065582|20170701012306|20170717125445|7000002061|서수원Home센터|1003002246|20|
7217407621|20170701011307|20170717125446|7000002049|은평Home센터|1003002234|20|
7249259056|20170701010008|20170717125503|7000002068|충주제천Home센터|1003002253|10|
7244883317|20170717125512|99991231235959|7000002335|강남기업센터|1003002340|10|
7278808830|20170717125514|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278858164|20170717125515|99991231235959|7000002020|대구북부Home센터|1003002205|10|
7278582151|20170717125537|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7278582152|20170717125546|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7278675569|20170717125547|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7275076579|20170701012306|20170717125616|7000002061|서수원Home센터|1003002246|20|
7132213962|20170701011307|20170717125517|7000002049|은평Home센터|1003002234|20|
7275076580|20170701012306|20170717125530|7000002061|서수원Home센터|1003002246|20|
7139408953|20170701011307|20170717125553|7000002049|은평Home센터|1003002234|20|
7278899314|20170717125624|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7139893337|20170717125627|99991231235959|7000002051|동대문Home센터|1003002236|10|
7278675565|20170717125641|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278755033|20170717125642|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278770077|20170717125645|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7137091168|20170717125646|99991231235959|7000002046|구로영등포Home센터|1003002231|10|
7278879423|20170717125650|99991231235959|7000002068|충주제천Home센터|1003002253|10|
7278755034|20170717125650|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278788566|20170717125650|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278770078|20170717125654|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278788567|20170717125657|99991231235959|7000002018|대구수성Home센터|1003002203|10|
7278872524|20170717125705|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278854085|20170717125706|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278814185|20170717125713|99991231235959|7000002051|동대문Home센터|1003002236|10|
7278836027|20170717125713|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7278811092|20170717125716|99991231235959|7000002047|관악Home센터|1003002232|10|
7278872525|20170717125720|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7246796514|20170701012306|20170717125721|7000002057|성북Home센터|1003002242|20|
7278811093|20170717125723|99991231235959|7000002047|관악Home센터|1003002232|10|
7278947177|20170717125724|99991231235959|7000002017|경북북부Home센터|1003002202|10|
7104910935|20170701005946|20170717125734|7000002022|경북동부Home센터|1003002207|20|
7219306542|20170701011307|20170717125622|7000002049|은평Home센터|1003002234|20|
7139893337|20170701012306|20170717125627|7000002057|성북Home센터|1003002242|10|
7219306541|20170701011307|20170717125644|7000002049|은평Home센터|1003002234|20|
7137091168|20170701010001|20170717125646|7000002046|구로영등포Home센터|1003002231|10|
7233643507|20170701012306|20170717125712|7000002060|동수원Home센터|1003002245|20|
7249259057|20170701010008|20170717125748|7000002068|충주제천Home센터|1003002253|10|
7249259057|20170717125748|99991231235959|7000002068|충주제천Home센터|1003002253|10|
7123157891|20170717125750|99991231235959|7000002054|노원Home센터|1003002239|10|
7127826297|20170701012306|20170717125800|7000002056|구리남양주Home센터|1003002241|10|
7275177644|20170320141754|20170717125738|EP05350000|강서Home고객센터|0002004689|10|
7275177644|20170717125738|99991231235959|7000002044|송파Home센터|1003002229|10|
7233643506|20170701012306|20170717125745|7000002060|동수원Home센터|1003002245|20|
7123157891|20170701012306|20170717125750|7000002056|구리남양주Home센터|1003002241|10|
7127826297|20170717125800|99991231235959|7000002054|노원Home센터|1003002239|10|
7278675570|20170717125800|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7275177645|20170717125813|99991231235959|7000002044|송파Home센터|1003002229|10|
7278945157|20170717125828|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7131316942|20170717125829|99991231235959|7000002051|동대문Home센터|1003002236|10|
7278788436|20170717125835|99991231235959|7000002043|안산Home센터|1003002228|10|
7137553993|20170701005946|20170717125839|7000002022|경북동부Home센터|1003002207|20|
7260706071|20150831163958|20170717125810|1000161514|부산서부Home고객센터|1003000854|20|
7275177645|20170320141931|20170717125813|EP05350000|강서Home고객센터|0002004689|10|
7266560056|20170701012306|20170717125822|7000002061|서수원Home센터|1003002246|20|
7131316942|20170701012306|20170717125829|7000002057|성북Home센터|1003002242|10|
7278748593|20170717125841|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278748594|20170717125850|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278721298|20170717125907|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278703295|20170717125908|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278721299|20170717125918|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278703296|20170717125919|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278870893|20170717125920|99991231235959|7000002056|구리남양주Home센터|1003002241|10|
7103802708|20170701003350|20170717125933|7000002066|인천서구Home센터|1003002251|10|
7132748111|20130207004210|20170717125858|1000161514|부산서부Home고객센터|1003000854|20|
7266560055|20170701012306|20170717125858|7000002061|서수원Home센터|1003002246|20|
7278945158|20170717125933|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7103802708|20170717125933|99991231235959|7000002066|인천서구Home센터|1003002251|10|
7278779245|20170717125933|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7128640119|20170717125940|99991231235959|7000002066|인천서구Home센터|1003002251|10|
7278702822|20170717125940|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278808831|20170717125947|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278702823|20170717125952|99991231235959|7000002087|계양김포Home센터|1003002272|10|
7278675571|20170717130007|99991231235959|7000002073|대전북부Home센터|1003002258|10|
7278891538|20170717130014|99991231235959|7000002045|금천광명Home센터|1003002230|10|
7278854015|20170717130015|99991231235959|7000002059|용인Home센터|1003002244|10|
7243448644|20140311172819|20170717130016|1000161514|부산서부Home고객센터|1003000854|20|
7128640119|20170701003350|20170717125940|7000002066|인천서구Home센터|1003002251|10|
7278787206|20170717130018|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278854016|20170717130023|99991231235959|7000002059|용인Home센터|1003002244|10|
7260111071|20170717130032|99991231235959|7000002061|서수원Home센터|1003002246|10|
7278844961|20170717130045|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7270889769|20170717130053|99991231235959|7000002053|의정부Home센터|1003002238|10|
7243448646|20140311173025|20170717130056|1000161514|부산서부Home고객센터|1003000854|20|
7127392721|20170701002055|20170717130029|7000002013|부산사하Home센터|1003002198|20|
7260111071|20170701012306|20170717130032|7000002062|평택화성Home센터|1003002247|10|
7270889769|20170701012306|20170717130053|7000002053|의정부Home센터|1003002238|10|
7261296382|20170701002055|20170717130056|7000002016|경남중부Home센터|1003002201|10|
7261296382|20170717130056|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7278721300|20170717130059|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7252223610|20170717130104|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7261296383|20170717130104|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7278663579|20170717130130|99991231235959|7000002014|경남서부Home센터|1003002199|10|
7131316944|20170701012306|20170717130131|7000002057|성북Home센터|1003002242|10|
7278844962|20170717130056|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278570059|20170717130104|99991231235959|7000002069|청주Home센터|1003002254|10|
7278663578|20170717130114|99991231235959|7000002014|경남서부Home센터|1003002199|10|
7261296383|20170701002055|20170717130104|7000002016|경남중부Home센터|1003002201|10|
7252223610|20170701011045|20170717130104|7000002024|대구남부/구미Home센터|1003002209|10|
7131316944|20170717130131|99991231235959|7000002051|동대문Home센터|1003002236|10|
7265787164|20170717130146|99991231235959|7000002057|성북Home센터|1003002242|10|
7190626529|20170717130151|99991231235959|7000002051|동대문Home센터|1003002236|10|
7278814186|20170717130152|99991231235959|7000002051|동대문Home센터|1003002236|10|
7278857524|20170717130154|99991231235959|7000002036|광주남부Home센터|1003002221|10|
7265832725|20170717130157|99991231235959|7000002057|성북Home센터|1003002242|10|
7266718817|20170717130210|99991231235959|7000002057|성북Home센터|1003002242|10|
7278818977|20170717130214|99991231235959|7000002047|관악Home센터|1003002232|10|
7278818978|20170717130224|99991231235959|7000002047|관악Home센터|1003002232|10|
7265787165|20170401004306|20170717130236|1000189014|마포Home고객센터|1003001192|10|
7265787164|20170401004306|20170717130146|1000189014|마포Home고객센터|1003001192|10|
7190626529|20170701011307|20170717130151|7000002051|동대문Home센터|1003002236|10|
7265832725|20170401004313|20170717130157|1000189014|마포Home고객센터|1003001192|10|
7266718817|20170401004313|20170717130210|1000189014|마포Home고객센터|1003001192|10|
7265787165|20170717130236|99991231235959|7000002057|성북Home센터|1003002242|10|
7278839760|20170717130242|99991231235959|7000002045|금천광명Home센터|1003002230|10|
7278559009|20170717130243|99991231235959|7000002053|의정부Home센터|1003002238|10|
7278899315|20170717130251|99991231235959|7000002064|부천부평Home센터|1003002249|10|
7278570058|20170717130301|99991231235959|7000002069|청주Home센터|1003002254|10|
7258042702|20170717130314|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278550276|20170717130321|99991231235959|7000002049|은평Home센터|1003002234|10|
7278559010|20170717130324|99991231235959|7000002053|의정부Home센터|1003002238|10|
7278738769|20170717130327|99991231235959|EP02980000|중앙네트워크|0002003816|10|
7278550275|20170717130328|99991231235959|7000002049|은평Home센터|1003002234|10|
7278738770|20170717130338|99991231235959|EP02980000|중앙네트워크|0002003816|10|
7270889770|20170717130344|99991231235959|7000002053|의정부Home센터|1003002238|10|
7278836028|20170717130359|99991231235959|7000002019|대구동부Home센터|1003002204|10|
7278811601|20170717130402|99991231235959|7000002049|은평Home센터|1003002234|10|
7247364088|20170701012306|20170717130414|7000002059|용인Home센터|1003002244|20|
7258042702|20170701014300|20170717130314|7000002028|부산동부Home센터|1003002213|10|
7277459146|20170613104851|20170717130335|1000161514|부산서부Home고객센터|1003000854|20|
7270889770|20170701012306|20170717130344|7000002053|의정부Home센터|1003002238|10|
7247364086|20170701012306|20170717130358|7000002059|용인Home센터|1003002244|20|
7258042704|20170717130420|99991231235959|7000002026|부산북부Home센터|1003002211|10|
7278840702|20170717130431|99991231235959|7000002055|강북Home센터|1003002240|10|
7278945084|20170717130441|99991231235959|7000002062|평택화성Home센터|1003002247|10|
7278333613|20170717130447|99991231235959|7000002081|세종Home센터|1003002266|10|
7278891539|20170717130448|99991231235959|7000002045|금천광명Home센터|1003002230|10|
7278878337|20170717130504|99991231235959|7000002047|관악Home센터|1003002232|10|
7220309100|20140919012239|20170717130508|1000189014|마포Home고객센터|1003001192|20|
7258042704|20170701014300|20170717130420|7000002028|부산동부Home센터|1003002213|10|
7277459145|20170613104842|20170717130422|1000161514|부산서부Home고객센터|1003000854|20|
7242625133|20170701010008|20170717130428|7000002069|청주Home센터|1003002254|20|
7253080582|20150601105955|20170717130500|EP02990000|씨씨비(음성대소)|0002004269|20|
7247344957|20170701010001|20170717130502|7000002047|관악Home센터|1003002232|20|
7278931993|20170717130518|99991231235959|7000002063|성남광주Home센터|1003002248|10|
7278810158|20170717130548|99991231235959|7000002031|광주서부Home센터|1003002216|10|
7278584823|20170717130616|99991231235959|7000002069|청주Home센터|1003002254|10|
7278840703|20170717130621|99991231235959|7000002055|강북Home센터|1003002240|10|
7278584824|20170717130623|99991231235959|7000002069|청주Home센터|1003002254|10|
7278584824|20170713141757|20170717130623|7000002069|청주Home센터|1003002254|10|
7278136044|20170703135307|20170717130516|1000161514|부산서부Home고객센터|1003000854|20|
7129944869|20170701003350|20170717130553|7000002063|성남광주Home센터|1003002248|20|
7230649153|20170701012615|20170717130606|7000002087|계양김포Home센터|1003002272|20|
7247138719|20170701012306|20170717130615|7000002059|용인Home센터|1003002244|20|
7278584823|20170713133821|20170717130616|7000002069|청주Home센터|1003002254|10|
7129892912|20170717130641|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7278874941|20170717130643|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7264150873|20170717130646|99991231235959|7000002042|안양Home센터|1003002227|10|
7247138717|20170701012306|20170717130649|7000002059|용인Home센터|1003002244|20|
7238624588|20170701002055|20170717130627|7000002013|부산사하Home센터|1003002198|20|
7247167580|20170701012306|20170717130631|7000002059|용인Home센터|1003002244|20|
7233338331|20130705142428|20170717130632|1000161514|부산서부Home고객센터|1003000854|20|
7245370683|20170701012306|20170717130634|7000002062|평택화성Home센터|1003002247|20|
7129892912|20170701002055|20170717130641|7000002016|경남중부Home센터|1003002201|10|
7264150873|20170701003320|20170717130646|7000002042|안양Home센터|1003002227|10|
7278874942|20170717130650|99991231235959|EP05450000|전주Home고객센터|0002030833|10|
7278779246|20170717130652|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278835963|20170717130657|99991231235959|EP05350000|강서Home고객센터|0002004689|10|
7278840550|20170717130659|99991231235959|7000002031|광주서부Home센터|1003002216|10|
7148304822|20170717130704|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7278840551|20170717130709|99991231235959|7000002031|광주서부Home센터|1003002216|10|
7278707099|20170717130717|99991231235959|7000002055|강북Home센터|1003002240|10|
7246780327|20140919012234|20170717130718|1000189014|마포Home고객센터|1003001192|20|
7246379414|20170701003320|20170717130656|7000002038|익산군산Home센터|1003002223|20|
7148304822|20140226014159|20170717130704|1000189014|마포Home고객센터|1003001192|10|
7148353456|20140226014203|20170717130718|1000189014|마포Home고객센터|1003001192|10|
7148353456|20170717130718|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7278707100|20170717130727|99991231235959|7000002055|강북Home센터|1003002240|10|
7148375696|20170717130729|99991231235959|1000189014|마포Home고객센터|1003001192|10|
7278821039|20170717130735|99991231235959|1000161514|부산서부Home고객센터|1003000854|10|
7244784763|20170717130736|99991231235959|7000002028|부산동부Home센터|1003002213|10|
7232021570|20170717130742|99991231235959|7000002016|경남중부Home센터|1003002201|10|
7278918107|20170717130748|99991231235959|1000198418|제주Home고객센터(1)|1003001458|10|
7246379413|20170701003320|20170717130750|7000002038|익산군산Home센터|1003002223|20|
7233338333|20130705142559|20170717130719|1000161514|부산서부Home고객센터|1003000854|20|
7247277048|20170701012306|20170717130721|7000002061|서수원Home센터|1003002246|20|
7148375696|20140226014201|20170717130729|1000189014|마포Home고객센터|1003001192|10|
7244784763|20170701014300|20170717130736|7000002028|부산동부Home센터|1003002213|10|
7232021570|20170701002055|20170717130742|7000002016|경남중부Home센터|1003002201|10|
7278570057|20170717130754|99991231235959|7000002069|청주Home센터|1003002254|10|
7278918108|20170717130759|99991231235959|1000198418|제주Home고객센터(1)|1003001458|10|
7278791675|20170717130801|99991231235959|7000002025|부산중부Home센터|1003002210|10|
7278570056|20170717130801|99991231235959|7000002069|청주Home센터|1003002254|10|
7278945918|20170717130809|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278585994|20170717130820|99991231235959|7000002014|경남서부Home센터|1003002199|10|
7247066590|20170701012306|20170717130835|7000002061|서수원Home센터|1003002246|20|
7247066591|20170701012306|20170717130802|7000002061|서수원Home센터|1003002246|20|
7227647183|20170701015741|20170717130811|7000002328|경기남기업센터|1003002333|20|
7255827468|20150310154844|20170717130815|1000161514|부산서부Home고객센터|1003000854|20|
7278856233|20170717130837|99991231235959|7000002321|전북기업센터|1003002326|10|
7278874341|20170717130839|99991231235959|7000002042|안양Home센터|1003002227|10|
7278859979|20170717130846|99991231235959|7000002029|울산중부Home센터|1003002214|10|
7278934634|20170717130846|99991231235959|7000002067|인천남부Home센터|1003002252|10|
7278859981|20170717130856|99991231235959|7000002029|울산중부Home센터|1003002214|10|
